"","id","tot","date","title","content","nation","week"
"3483",3837,"915.252",2019-02-06,"House Majority Whip Rep. Clyburn: Democrats don¡¯t have anything against a 'smart wall'","TATA: Think a short round, Neil, comes into Japan.","j",6
"3484",3838,"916.132",2019-02-06,"McCarthy: Trump is the only one trying to find common ground in border security battle","We've been in Germany since World War II, Japan since World War II, Korea since the Korean War.","j",6
"3489",3862,"940.10",2019-02-15,"81-year-old widow only resident on remote island at heart of Japan, Korea dispute","¡± Located almost equidistant between Japan and Korea, the Dokdo - or Takeshima islands, as they are known in Japan - are no larger than New York City's Grand Central Terminal.","j",7
"3491",3862,"940.12",2019-02-15,"81-year-old widow only resident on remote island at heart of Japan, Korea dispute","In1905, despite being under Korea, the islands were annexed by Japan until 1945.","j",7
"3492",3862,"940.14",2019-02-15,"81-year-old widow only resident on remote island at heart of Japan, Korea dispute","Japan disagrees.","j",7
"3494",3862,"940.16",2019-02-15,"81-year-old widow only resident on remote island at heart of Japan, Korea dispute","The flag was altered after a Japanese protest, but the islands made a reappearance months later as part of a unified Korean flag that was drawn on a dessert served at an inter-Korean summit, CNN reported.","j",7
"3497",3877,"955.18",2019-02-22,"Conservative attacked on University of California-Berkeley campus speaks out","Smollett provided Abel with a $100 bill to purchase the rope, gasoline, ski mask, gloves, and the red baseball caps that resemble the ones that say, Make America Great Again.","j",8
"3498",3877,"955.181",2019-02-22,"Conservative attacked on University of California-Berkeley campus speaks out","The evidence was so detailed, down to the fact that this man, Abel, one of the two alleged attackers, was his former drug dealer, and even down to what Jesse Smollett wanted them to do and say in the attack.","j",8
"3499",3877,"955.184",2019-02-22,"Conservative attacked on University of California-Berkeley campus speaks out","Defendant Smollett further detail that he wanted Abel to attack him but not hurt him too badly and to give him a chance to appear to fight back.","j",8
"3506",3969,"1047.6",2019-03-02,"Kim pays respects at embalmed body of Vietnam's Ho Chi Minh","Known widely as Uncle Ho, he fought French and Japanese occupiers and later the Americans.","j",9
"3509",3980,"1058.30",2019-03-03,"US South Korea end spring military drills to back diplomacy","The end of the springtime war games will benefit North Korea, which has responded with its own costly military exercises and weapons tests, including firing a new intermediate-range missile over Japan in 2017.","j",9
"3511",4000,"1078.15",2019-03-08,"USlooks to get more cash from allies that host its troops","Most NATO allies have a US presence, but there are larger bases and military populations in countries such as Germany, England, Japan, Italy, Kuwait, Qatar and Bahrain.","j",10
"3512",4002,"1080.12",2019-03-08,"Victor Davis Hanson: Trump, Truman and the paradox of presidential morality","Over the objections of many in his cabinet, Truman ignored critics and ordered the dropping of two atomic bombs on Japan to end the war.","j",10
"3517",4040,"1118.639",2019-03-25,"Robert Mueller finds no evidence of collusion between the Trump campaign and Russia","MACCALLUM: I spent the last few days in Iwo Jima and Guam and you're only allowed to go into Iwo Jima one day a year, for about six hours it's now controlled once again by the Japanese.","j",12
"3518",4042,"1120.2",2019-03-26,"Japan says it will not build 'killer robots'","GENEVA <U+2014> Japan's ambassador to the United Nations-backed Conference on Disarmament says his country has not developed fully autonomous weapons systems and has no plans to do so.","j",13
"3519",4042,"1120.4",2019-03-26,"Japan says it will not build 'killer robots'","Takamizawa's comments have been widely anticipated in Japan, a country with highly sophisticated technological know-how and concerns about regional security threats <U+2014> notably North Korea, which in recent years has tested missiles by firing them over Japanese territory.","j",13
"3520",4043,"1121.26",2019-03-26,"Spain: FBI was offered stolen data from NKorea embassy raid","Kim Hyok Chol, who was expelled from Spain in September 2017 following Pyongyang's sixth round of nuclear tests and missile launches over neighboring Japan, has become the North's top nuclear negotiator.","j",13
"3521",872,"2.279",2019-02-01,"Atlanta gears up for Rams-Patriots match-up during Super Bowl LIII","But I would be remiss, since you were in intelligence as well, to maybe give us your thoughts on the battle the president has had, calling out his intelligence team, saying they were long -- wrong about some of these security threats from Iran and elsewhere, North Korea.","n",5
"3523",888,"18.207",2019-02-02,"Tom Brady's former boss called him a 'dime a dozen'","So -- and I think it reveals something about the President in a sense that he's taken issue the Intel leaders did not give him credit for taking down the Caliphate in Syria, did not give them credit for eliminating the nuclear testing and ballistic missile testing in North Korea.","n",5
"3525",902,"32.303",2019-02-05,"Sen. Ernst on SOTU: I hope the president highlights the great January jobs report","I think, absolutely, he needs to tout that, on top of funding our military, taking on bad actors like Syria and North Korea.","n",6
"3526",902,"32.601",2019-02-05,"Sen. Ernst on SOTU: I hope the president highlights the great January jobs report","Last year, you had the North Korean dissident.","n",6
"3527",903,"33.130",2019-02-05,"'The Five' preview President Trump's State of the Union Address","North Korea is a big deal.","n",6
"3528",905,"35.7",2019-02-05,"Trump's State of the Union address to lay out foreign policy wins","On another front, Trump said he would talk to North Korean leader Kim Jong Un regarding his nuclear arsenal during the campaign <U+2014> and the pair did indeed meet in June 2018, though several private analysts have published reports detailing continuing North Korean development of nuclear and missile technology since that Singapore face-to-face.","n",6
"3530",909,"39.215",2019-02-06,"Eric and Lara Trump praise President Trump's State of the Union address: America is winning","Earlier tonight, during the State of the Union Address, the President announced a second meeting with North Korean leader Kim Jong-un.","n",6
"3531",909,"39.222",2019-02-06,"Eric and Lara Trump praise President Trump's State of the Union address: America is winning","If I had not been elected President of the United States, we would right now in my opinion be in the major war with North Korea.","n",6
"3533",909,"39.502",2019-02-06,"Eric and Lara Trump praise President Trump's State of the Union address: America is winning","It's been an amazing two years; regulations cut, taxes cut, economy growing at an unprecedented rate, Gorsuch and Kavanaugh on the court, out of the Iran deal, embassy in Jerusalem, hostages' home from North Korea -- I mean, it's amazing record.","n",6
"3534",910,"40.318",2019-02-06,"Former Zuckerberg mentor blasts Facebook in new book 'Zucked'","Apparently, the President is set to announce tonight a summit with Kim Jong-un, the North Korean leader, February 27th-28th in Vietnam, in Danang, site of course of the famous military -- US military base there.","n",6
"3535",910,"40.558",2019-02-06,"Former Zuckerberg mentor blasts Facebook in new book 'Zucked'","The proposed withdrawal from Syria, the peace talks in Afghanistan, the status of North Korea's nuclear program -- those are just three of them.","n",6
"3536",910,"40.571",2019-02-06,"Former Zuckerberg mentor blasts Facebook in new book 'Zucked'","So I would say those three and certainly North Korea which we can talk about as well would round out my big concerns that I want him to express to the American people.","n",6
"3537",912,"42.11",2019-02-06,"Olympic official says it's better to deal with dictatorships","NO TRUMP MEETING THIS TRIP, BUT PUTIN'S STAGE-MANAGING ALWAYS A FACTOR And the 2018 Winter Olympics were awarded to Pyeongchang, South Kore - but with the aim of drawing in significant involvement of North Korea, another dictatorship.","n",6
"3538",912,"42.13",2019-02-06,"Olympic official says it's better to deal with dictatorships","While North Korea¡¯s critics and human rights groups decried the country¡¯s glamorized coverage around the game, Kasper and others saw their involvement as a positive.","n",6
"3539",912,"42.14",2019-02-06,"Olympic official says it's better to deal with dictatorships","The sport can also be a door opener, maybe we made a contribution to the opening of North Korea in Pyeongchang with the united Team Korea, Kasper said.","n",6
"3540",913,"43.201",2019-02-06,"President Trump's State of the Union Address: read the speech","If I had not been elected President of the United States, we would right now, in my opinion, be in a major war with North Korea.","n",6
"3541",925,"55.80",2019-02-07,"Liberal hypocrisy: Democrats' calls for Northam to resign fade as three scandals throw Virginia into chaos","On Fox News Radio: The Fox News Rundown podcast: Marie Harf, co-host of Benson & Harf discusses what to expect from the second scheduled summit between President Trump and North Korean leader Kim Jong Un.","n",6
"3543",947,"77.68",2019-02-10,"Voters in Denver will soon decide whether magic mushrooms should be decriminalized","He announced another meeting with North Korea, so did the media like it?","n",6
"3544",949,"79.6",2019-02-11,"Border crisis: America, here's an abbreviated history of border walls","With the use of a pair of field glasses, I could see the guard posts of the North Korean People¡¯s Army across the wide expanse of this No Man¡¯s Land, and if you looked very carefully, you could even make out the dark figures of the sentries themselves.","n",6
"3548",962,"91.360",2019-02-12,"Graham: Capping number of ICE detainees is crazy and dangerous","When I came in, North Korea was -- it was -- looks like it was going to war.","n",7
"3549",962,"91.368",2019-02-12,"Graham: Capping number of ICE detainees is crazy and dangerous","We have tremendous sanctions on North Korea.","n",7
"3550",962,"91.372",2019-02-12,"Graham: Capping number of ICE detainees is crazy and dangerous","And our presidents have been dealing with North Korea for many, many decades.","n",7
"3551",962,"91.379",2019-02-12,"Graham: Capping number of ICE detainees is crazy and dangerous","I heard one of our great geniuses from a previous administration telling me how to negotiate with North Korea when they got taken advantage of like nobody I've ever seen before.","n",7
"3552",976,"105.1",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","Prisoner 42 shares about surviving after being a prisoner in a maximum-security prison in North Korea.","n",7
"3553",976,"105.2",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","North Korea took her name, stripped her clothes and shaved her hair.","n",7
"3554",976,"105.5",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","Watchdog organization Open Doors US estimates she was one of 250,000 imprisoned North Koreans<U+2014>50,000 of whom are political prisoners jailed for their Christian faith.","n",7
"3555",976,"105.7",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","North Korea has been the No.","n",7
"3556",976,"105.25",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","They will murder me in this North Korean prison.","n",7
"3557",976,"105.34",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","I will have died here in a North Korean prison.","n",7
"3558",976,"105.40",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","A women's prison at the border of North Korea at Dandong.","n",7
"3559",976,"105.43",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","TEXAS MEGACHURCH OPENS NEW CAMPUSIN MAXIMUM-SECURITY PRISON: 'OUR BROTHERS AND SISTERS IN CHRIST' Inside this North Korean prison, we wound up forming a secret church.","n",7
"3560",976,"105.53",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","But God has watched over me here in this North Korean prison, and I pray and believe that he also watches over my family every second of every minute of every hour of every day.","n",7
"3562",1005,"134.12",2019-02-15,"Newt Gingrich: I saw the South Korean miracle for myself <U+2013> It was incredible","It is also just over 35 miles from North Korea.","n",7
"3563",1005,"134.16",2019-02-15,"Newt Gingrich: I saw the South Korean miracle for myself <U+2013> It was incredible","The sheer number of North Korean artillery and rockets located within easy range of this enormous concentration of people and wealth is sobering.","n",7
"3569",1008,"137.97",2019-02-15,"Trump plans to allocate $8B for border wall, source says; House Republican worries about unintended consequences","ET: Guests include: Adam Stavridis to discuss foreign affairs, Iran and Venezuela; Mark Steyn to talk about the spending bill, national emergency and 2020; Jung Pak to discuss North Korea; Shannon Bream to talk about the spending bill, national emergency, Mueller and 2020; Gary Sinise to promote his new book.","n",7
"3572",1027,"156.31",2019-02-18,"Gen. Jack Keane on the Trump administration's strategy for confronting China","North Korea, a rogue state with nuclear weapons threatening the use of them certainly when that strategy was crafted, now at least, we're talking to each other and of course, radical Islam.","n",7
"3574",1038,"167.287",2019-02-19,"New twists in the Jussie Smollett investigation","He said, this guy - said, I believe Putin with regard to North Korea, I don't believe that-- WATTERS: That sounds like fake news to me, Juan.","n",8
"3575",1041,"170.3",2019-02-19,"Trump says he's in no rush to see North Korea give up nukes","WASHINGTON <U+2013> President Donald Trump said Tuesday that he wants to see North Korea eventually give up its nuclear weapons program, but adds he's not in any rush because US relations with Pyongyang are good going into next week's summit.","n",8
"3576",1041,"170.5",2019-02-19,"Trump says he's in no rush to see North Korea give up nukes","Trump said his second meeting with North Korea's leader Kim Jong Un on Feb.","n",8
"3577",1041,"170.10",2019-02-19,"Trump says he's in no rush to see North Korea give up nukes","Trump noted that North Korea has not tested any rockets or missiles or nuclear weapons in months and said as long as testing has ceased, he's in no rush.","n",8
"3578",1041,"170.11",2019-02-19,"Trump says he's in no rush to see North Korea give up nukes","I think I would like to see ultimately denuclearization of North Korea.","n",8
"3579",1041,"170.15",2019-02-19,"Trump says he's in no rush to see North Korea give up nukes","I really believe that North Korea can be a tremendous economic power when this is solved, he said, referring to Kim's pledge of denuclearization.","n",8
"3580",1041,"170.17",2019-02-19,"Trump says he's in no rush to see North Korea give up nukes","I think that North Korea and Chairman Kim have some very positive things in mind.","n",8
"3581",1051,"180.1",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","FILE - In this June 12, 2018, file photo, US President Donald Trump, right, meets with North Korean leader Kim Jong Un on Sentosa Island in Singapore.","n",8
"3582",1051,"180.4",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","23, 2019, file photo provided by the North Korean government, North Korean leader Kim Jong Un, right, meets Kim Yong Chol, who traveled to Washington to discuss denuclearization talks, in Pyongyang, North Korea.","n",8
"3583",1051,"180.6",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","Independent journalists were not given access to cover the event depicted in this image distributed by the North Korean government.","n",8
"3584",1051,"180.8",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","TOKYO <U+2013> With their second summit fast approaching, speculation is growing that President Donald Trump may try to persuade North Korean leader Kim Jong Un to commit to denuclearization by giving him something he wants more than almost anything else: an announcement of peace and an end to the Korean War.","n",8
"3585",1051,"180.13",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","Here's why switching the focus of the ongoing talks between Pyongyang and Washington from denuclearization to peace would be a risky move <U+2014> and why it might be exactly what Kim wants when the two leaders meet in Hanoi on Feb.","n",8
"3587",1051,"180.20",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","North Korea, which saw all of its major cities and most of its infrastructure destroyed by US bombers during the war, blames what it sees as Washington's unrelenting hostility over the past 70 years as ample justification for its nuclear weapons and long-range missiles.","n",8
"3588",1051,"180.26",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","___ WHY KIM WANTS A TREATY Getting a formal peace treaty has been high on the wish list of every North Korean leader, starting with Kim Jong Un's grandfather, Kim Il Sung.","n",8
"3589",1051,"180.29",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","And, of course, to the cause of peace on the Korean Peninsula at a time when Pyongyang says it is trying to shift scarce resources away from defense so that it can boost its standard of living and modernize its economy with a greater emphasis on science and technology.","n",8
"3590",1051,"180.31",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","Trump has said he would welcome a North Korea that is more focused on trade and economic growth.","n",8
"3591",1051,"180.34",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","But it's naive to expect North Korea to suddenly change its ways.","n",8
"3592",1051,"180.36",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","And even as it has stepped up its diplomatic overtures to the outside world, Pyongyang has doubled down internally on demanding loyalty to its totalitarian system.","n",8
"3593",1051,"180.47",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","Stephen Biegun, Trump's new point man on North Korea, stressed in a recent speech that as a prerequisite for peace, Washington wants a complete understanding of the full extent of the North Korean weapons of mass destruction missile programs, expert access and monitoring of key sites and, ultimately, the removal and destruction of stockpiles of fissile material, weapons, missiles, launchers, and other weapons of mass destruction.","n",8
"3594",1051,"180.58",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","Back in 1993, the administration of President Bill Clinton reached a familiar-sounding agreement with Pyongyang to achieve peace and security on a nuclear-free Korean Peninsula.","n",8
"3595",1051,"180.63",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","In 2006, North Korea tested its first nuclear device.","n",8
"3596",1051,"180.67",2019-02-20,"Possible peace declaration looms large over Kim-Trump summit","___ Talmadge has been the AP's Pyongyang bureau chief since 2013.","n",8
"3597",1059,"188.1",2019-02-21,"Fox News Poll: Half of voters favor military action against North Korea","Just over half of voters perceive North Korea as a ¡°major¡± threat to US national security, and about the same number support taking military action to stop the country¡¯s nuclear weapons program.","n",8
"3598",1059,"188.2",2019-02-21,"Fox News Poll: Half of voters favor military action against North Korea","In addition, more approve than disapprove of how President Trump is handling North Korea, according to the latest Fox News Poll.","n",8
"3599",1059,"188.5",2019-02-21,"Fox News Poll: Half of voters favor military action against North Korea","Forty-nine percent favor military action to prevent North Korea from continuing to develop its nuclear weapons program .","n",8
"3601",1059,"188.10",2019-02-21,"Fox News Poll: Half of voters favor military action against North Korea","Overall, 52 percent see North Korea as a ¡°major¡± threat to national security.","n",8
"3602",1059,"188.13",2019-02-21,"Fox News Poll: Half of voters favor military action against North Korea","Despite being less likely to favor military intervention, Democrats are 12 points more likely than Republicans to consider North Korea a ¡°major¡± threat.","n",8
"3603",1059,"188.15",2019-02-21,"Fox News Poll: Half of voters favor military action against North Korea","¡°Here we see that Democrats are more attuned to the possibility of a run-in with North Korea because they don¡¯t trust President Trump to handle the issue competently.","n",8
"3604",1059,"188.16",2019-02-21,"Fox News Poll: Half of voters favor military action against North Korea","¡± A summit between President Trump and North Korean leader Kim Jong Un is set for February 27-28 in Vietnam.","n",8
"3605",1059,"188.17",2019-02-21,"Fox News Poll: Half of voters favor military action against North Korea","Trump declared during the State of the Union, If I had not been elected president of the United States, we would right now, in my opinion, be in a major war with North Korea with potentially millions of people killed.","n",8
"3606",1059,"188.18",2019-02-21,"Fox News Poll: Half of voters favor military action against North Korea","One-third of voters think military conflict with North Korea is less likely than it was two years ago, while 21 percent say more likely.","n",8
"3607",1061,"190.1",2019-02-21,"Kim Jong Un may travel more than 2,500 miles to Vietnam via his signature train for Trump summit","North Korean leader Kim Jong Un¡¯s journey to Vietnam for his second summit with US President Trump may take much longer than others.","n",8
"3608",1061,"190.3",2019-02-21,"Kim Jong Un may travel more than 2,500 miles to Vietnam via his signature train for Trump summit","27-28 summit remains shrouded in mystery, reports suggested Kim may use his green-and-yellow armored train early next week to travel more than 2,500 miles from Pyongyang to Hanoi <U+2014> a trip that could take up to three days.","n",8
"3610",1061,"190.8",2019-02-21,"Kim Jong Un may travel more than 2,500 miles to Vietnam via his signature train for Trump summit","TRUMP, KIM JONG UN¡¯S SUMMIT IN VIETNAM: WHAT TO EXPECT FROM THE LEADERS' SECOND MEETING Smith said if Kim travels to Hanoi solely by train, he would likely stop at Gia Lam station where there are standard gauge tracks to accommodate the North Korean locomotive.","n",8
"3612",1061,"190.15",2019-02-21,"Kim Jong Un may travel more than 2,500 miles to Vietnam via his signature train for Trump summit","An elderly man rides a bicycle past national flags of Vietnam, North Korea and the United States on a street in Hanoi, Vietnam, Thursday, Feb.","n",8
"3613",1061,"190.17",2019-02-21,"Kim Jong Un may travel more than 2,500 miles to Vietnam via his signature train for Trump summit","US President Donald Trump and North Korean leader Kim Jong Un will meet for their second summit in Hanoi on Feb.","n",8
"3614",1061,"190.34",2019-02-21,"Kim Jong Un may travel more than 2,500 miles to Vietnam via his signature train for Trump summit","CLICK HERE TO GET THE FOX NEWS APP The train, originally Kim's father's, appears to provide a lot of comfort for the North Korean leaders.","n",8
"3616",1062,"191.129",2019-02-21,"Lawmakers and media retreat amid Jussie Smollett case plot twist","But it's also a North Korea play, because North Korea, the message of this for North Korea is if you don't denuclearize, then we can surround you with short-range missiles that can destroy your regime overnight in minutes.","n",8
"3617",1062,"191.131",2019-02-21,"Lawmakers and media retreat amid Jussie Smollett case plot twist","So this is a subtle threat to North Korea as well.","n",8
"3618",1067,"196.1",2019-02-21,"Trump, Kim Jong Un¡¯s summit in Vietnam: What to expect from the leaders' second meeting","President Donald Trump and North Korea leader Kim Jong Un have met again.","n",8
"3619",1067,"196.4",2019-02-21,"Trump, Kim Jong Un¡¯s summit in Vietnam: What to expect from the leaders' second meeting","28, which will follow what was the first-ever meeting between a sitting US president and a North Korean leader.","n",8
"3620",1067,"196.8",2019-02-21,"Trump, Kim Jong Un¡¯s summit in Vietnam: What to expect from the leaders' second meeting","If I had not been elected president of the United States, we would right now, in my opinion, be in a major war with North Korea, Trump went on to claim.","n",8
"3621",1067,"196.11",2019-02-21,"Trump, Kim Jong Un¡¯s summit in Vietnam: What to expect from the leaders' second meeting","President Trump previously met with North Korean leader Kim Jong Un on Sentosa Island, in Singapore.","n",8
"3622",1067,"196.21",2019-02-21,"Trump, Kim Jong Un¡¯s summit in Vietnam: What to expect from the leaders' second meeting","Speaking from the Rose Garden in mid-February, Trump also implied he may not push for full denuclearization as long as North Korea agrees to stop testing any weapons of mass destruction.","n",8
"3625",1067,"196.30",2019-02-21,"Trump, Kim Jong Un¡¯s summit in Vietnam: What to expect from the leaders' second meeting","But a peace treaty, even decades later, could have significant benefits for North Korea <U+2014> potentially easing trade sanctions on the country and leading to economic growth, for starters.","n",8
"3626",1067,"196.33",2019-02-21,"Trump, Kim Jong Un¡¯s summit in Vietnam: What to expect from the leaders' second meeting","However, a potential treaty ¡°is not just about the US and North Korea,¡± Murrett noted.","n",8
"3627",1067,"196.39",2019-02-21,"Trump, Kim Jong Un¡¯s summit in Vietnam: What to expect from the leaders' second meeting","PresidentTrump reaches to shake hands with North Korea leader Kim Jong Un at the Capella resort on Sentosa Island in Singapore in 2018.","n",8
"3628",1075,"204.545",2019-02-22,"Muthana family attorney says not allowing ISIS bride back into the country sets a bad precedent","The president will be meeting with North Korean leader Kim Jong-un in Vietnam, right?","n",8
"3629",1078,"207.2",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","With the second summit between North Korean leader Kim Jong Un and President Trump just days away, some in Washington are advocating a renewed push to ensure that the issue of human rights is front and center.","n",8
"3630",1078,"207.3",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","¡°There is a clear nexus between human rights and national security: forced labor for the regime <U+2013> labor that is likely being used as part of the missile and weapons program, and which is likely being used as a guinea pig population to test chemical and biological weapons,¡± asserted Olivia Enos, policy analyst for The Heritage Foundation and author of a new report titled: ¡°Leveraging US Law to Advocate for Human Rights in Talks with North Korea.","n",8
"3631",1078,"207.4",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","¡± USCOMMANDER: NORTH KOREA HASN'T SLOWED ITS NUCLEAR PROGRAM The report underscored that ¡°diplomacy should be tied not only to concessions on its nuclear program but to human rights improvements,¡± noting that forced labor serves as a financial resource for the continued development of North Korea¡¯s rogue missile and nuclear program.","n",8
"3632",1078,"207.6",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","KIM JONG ALE, ROCKET MAN T-SHIRTS AND TRUMP-THEMED HAIRCUS VIETNAM EMBRACES LANDMARK SUMMIT ¡°The UScannot commit to lifting all sanctions if North Korea only denuclearizes and does not address human rights issues,¡± the report continues.","n",8
"3633",1078,"207.7",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","¡°US law requires Pyongyang to curtail its human rights violations before receiving certain sanctions relief.","n",8
"3634",1078,"207.8",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","Furthermore, improvements in human rights can be used as a litmus test to determine North Korea¡¯s sincerity in its commitment to both peace and disarmament.","n",8
"3635",1078,"207.9",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","¡± NORTH KOREAN DEFECTOR ON KIM JONG UN¡¯S 'LIES,' SURVIVING TORTURE, AND SUPPORTING TRUMP POLICY In particular, the report emphasizes that there are a number of tools already in place that have the potential to substantially ratchet up the Trump team¡¯s pressure on the North Korean regime to make moves in the right direction.","n",8
"3637",1078,"207.11",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","This picture from North Korea's official Korean Central News Agency taken on August 29, 2017 and released on August 30, 2017 shows North Korea's intermediate-range strategic ballistic rocket Hwasong-12 lifting off from the launching pad at an undisclosed location near Pyongyang.","n",8
"3638",1078,"207.13",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","GET THE FOX NEWS APP In order to receive sanctions relief, the USmust guarantee that North Korea is ¡°taking verified steps to improve living condition in its political prisoners.","n",8
"3639",1078,"207.14",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","¡± ¡°Given that tools exist and laws mandate that North Korea take steps toward rectifying its human rights record, the US should seek to integrate human rights into dialogue with North Korea,¡± Enos said.","n",8
"3640",1078,"207.15",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","¡°Shortly before the Singapore Summit, the Trump Administration fell silent on human rights abuses in North Korea.","n",8
"3641",1078,"207.17",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","This was shame coming on the heels of significant action <U+2013> including the release of the three Americans ahead of the summit <U+2013> should have emboldened USnegotiators to raise human rights concerns with North Korea.","n",8
"3642",1078,"207.20",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","Not a single US sanction issued on human rights grounds can legally be lifted if North Korea only denuclearizes, she added.","n",8
"3643",1078,"207.21",2019-02-22,"USmust address North Korea's abhorrent human rights record at Trump-Kim summit, report urges","Diplomacy with Pyongyang should reflect that reality by pursuing progress on both denuclearization and human rights in tandem.","n",8
"3647",1080,"209.22",2019-02-22,"Worry about USSKorea alliance grows before Trump-Kim summit","North Korea, on the other hand, which has described the drills as preparation for invasion and responded with its own costly exercises, would likely benefit.","n",8
"3648",1080,"209.23",2019-02-22,"Worry about USSKorea alliance grows before Trump-Kim summit","North Korea has said it was forced to develop nuclear weapons to cope with what it calls American hostility.","n",8
"3649",1080,"209.25",2019-02-22,"Worry about USSKorea alliance grows before Trump-Kim summit","In December, North Korea's state media said it would never unilaterally abandon its nuclear program unless Washington first removes its nuclear threat.","n",8
"3654",1084,"213.3",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","Instead, the North Korean leader will get a glimpse at the potential rewards of reconciliation.","n",8
"3656",1084,"213.8",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","Instead the North Korean leader will get a glimpse at the potential rewards of reconciliation.","n",8
"3657",1084,"213.13",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","While North Korea remains America's sworn enemy 65 years after the Korean War fighting ceased, Vietnam today stands as a burgeoning partner which even buys lethal US weaponry.","n",8
"3658",1084,"213.15",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","And while North Koreans are still taught to loathe Americans by their country's propaganda machine, in Vietnam there is little animosity.","n",8
"3659",1084,"213.25",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","This can be your miracle in North Korea as well.","n",8
"3660",1084,"213.27",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","Since the first Trump-Kim summit last June in Singapore, a few small steps have already been taken along a timeline forged by the US-Vietnamese thaw, including Pyongyang turning over remains of US servicemen killed in the Korean War, the first such hand-over in more than a decade.","n",8
"3661",1084,"213.30",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","North Korea has already shown interest in Vietnam's reforms, sending students and official delegations who returned home with favorable reports.","n",8
"3662",1084,"213.31",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","Having enjoyed close relations with North Korea since 1950, Vietnam could be the ideal go-between in nudging Pyongyang to re-engineer its disastrous economy and turn foes to friends.","n",8
"3663",1084,"213.32",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","Vietnam's model of development 'doi moi' is an important factor in the United States' larger strategy of drawing North Korea out of its self-imposed isolation as part of the larger process of denuclearizing, said Carlyle Thayer, a political scientist at The University of New South Wales.","n",8
"3664",1084,"213.34",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","There are stark differences in the way the North Korea responded once the fighting stopped.","n",8
"3665",1084,"213.47",2019-02-23,"From bombers to Big Macs: Vietnam a lesson in reconciliation","Vietnam also no longer faced a threat from the United States, whereas North Korea perceives that it does, making abandonment of its nuclear program difficult, perhaps even in exchange for the lifting of economic sanctions.","n",8
